21017it [4:13:30 bound:185 nc:818 ncall:1.5e+07 eff:0.1% logz-ratio=15662.81+/-0.09 dlogz:2.27e+03>0.1]
21022it [4:15:16 bound:185 nc:1432 ncall:1.5e+07 eff:0.1% logz-ratio=15664.93+/-0.09 dlogz:2.27e+03>0.1]
21095it [4:16:48 bound:186 nc:740 ncall:1.5e+07 eff:0.1% logz-ratio=15689.70+/-0.09 dlogz:2.24e+03>0.1]
21171it [4:18:21 bound:187 nc:788 ncall:1.6e+07 eff:0.1% logz-ratio=15725.21+/-0.09 dlogz:2.21e+03>0.1]
21247it [4:19:53 bound:188 nc:1503 ncall:1.6e+07 eff:0.1% logz-ratio=15760.08+/-0.09 dlogz:2.17e+03>0.1]
21324it [4:21:31 bound:189 nc:1511 ncall:1.6e+07 eff:0.1% logz-ratio=15793.23+/-0.09 dlogz:2.14e+03>0.1]
21403it [4:23:05 bound:190 nc:1951 ncall:1.6e+07 eff:0.1% logz-ratio=15825.75+/-0.09 dlogz:2.11e+03>0.1]
21482it [4:24:53 bound:191 nc:1138 ncall:1.6e+07 eff:0.1% logz-ratio=15852.08+/-0.09 dlogz:2.08e+03>0.1]
21559it [4:26:36 bound:192 nc:923 ncall:1.6e+07 eff:0.1% logz-ratio=15876.94+/-0.09 dlogz:2.06e+03>0.1]
21638it [4:28:11 bound:193 nc:1290 ncall:1.6e+07 eff:0.1% logz-ratio=15902.29+/-0.09 dlogz:2.03e+03>0.1]
21714it [4:29:54 bound:194 nc:1590 ncall:1.6e+07 eff:0.1% logz-ratio=15924.81+/-0.09 dlogz:2.01e+03>0.1]
